Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
"1,550",DenaJarawr,DenaJarawr is creating Paintings & Illustrations! (DenaJarawr),https://graphtreon.com/creator/DenaJarawr,10,,,866,May 2017
"1,551",Meg Rae,"Meg Rae is creating stickers, digital painting and designing a game! (megrae)",https://graphtreon.com/creator/megrae,10,$70 per month,$6.97 per month,1613,May 2015
"1,552",Kelvyn Fernandes,Kelvyn Fernandes is creating the Fantasy Fiction Books: The Many Adventures of Peter and Fi (peterandfi),https://graphtreon.com/creator/peterandfi,10,$28 per month,$2.81 per month,287,Dec 2018
"1,553",Raine Eisenlohr,"Raine Eisenlohr is creating magickal artwork, home decor, and youtube and instagram content (rainealexandra)",https://graphtreon.com/creator/rainealexandra,10,,,211,Mar 2019
"1,554",Goatshrine,Goatshrine is creating Illustrations (Goatshrine),https://graphtreon.com/creator/Goatshrine,10,$30 per month,$2.97 per month,1720,Jan 2015
"1,555",Story Seed Vault,Story Seed Vault is creating sci-fi based on real science (storyseedvault),https://graphtreon.com/creator/storyseedvault,10,$25 per month,$2.49 per month,872,May 2017
"1,556",Kevin Scholtze Art,Kevin Scholtze Art is creating Character Illustrations and DnD Content (kevinscholtzeart),https://graphtreon.com/creator/kevinscholtzeart,10,$24 per creation,$2.43 per creation,640,Dec 2017
"1,557",Andrew Hickinbottom,Andrew Hickinbottom is creating 3D pinups & cartoons (AndrewHickinbottom),https://graphtreon.com/creator/AndrewHickinbottom,10,$56 per month,$5.59 per month,861,May 2017
"1,558",Scruffasus,Scruffasus is creating Art (Scruffasus),https://graphtreon.com/creator/Scruffasus,10,$87 per month,$8.69 per month,371,Sep 2018
"1,559",Cocorino,Cocorino is creating Stickers And Illustrations (Cocorino),https://graphtreon.com/creator/Cocorino,10,,,430,Jul 2018
"1,560",Sincerely Sam,Sincerely Sam is creating tarot and fantasy Illustrations (SincerelySam),https://graphtreon.com/creator/SincerelySam,10,$41 per month,$4.09 per month,105,Jun 2019
"1,561",Dan,"Dan is creating Art, Handmade Watercolours and Illustrations (PenholderArt)",https://graphtreon.com/creator/PenholderArt,10,$33 per month,$3.29 per month,443,Jul 2018
"1,562",Derek Zheng,Derek Zheng is creating works of art (dzheng),https://graphtreon.com/creator/dzheng,10,$113 per month,$11.34 per month,137,May 2019
"1,563",Zunar Cartoonist,Zunar Cartoonist is creating Political Cartoons (zunar),https://graphtreon.com/creator/zunar,10,$27 per month,$2.71 per month,1015,Dec 2016
"1,564",IncisorD,"IncisorD is creating sketch , watercolor painting (IncisorD)",https://graphtreon.com/creator/IncisorD,10,$25 per creation,$2.52 per creation,873,May 2017
"1,565",Gem,"Gem is creating art, ostensibly (gemwilly)",https://graphtreon.com/creator/gemwilly,10,$34 per month,$3.43 per month,1522,Aug 2015
"1,566",Pam Boutilier,Pam Boutilier is creating a zoopothecary shop! (PamBoutilier),https://graphtreon.com/creator/PamBoutilier,10,,,590,Feb 2018
"1,567",Lauren Marie Art,"Lauren Marie Art is creating Acrylic paintings, digital illustrations, and art prints. (laurenmarieart)",https://graphtreon.com/creator/laurenmarieart,10,$100 per month,$10.00 per month,270,Jan 2019
"1,568",Ray Fawkes,"Ray Fawkes is creating comics, illustrations, and paintings (rayfawkes)",https://graphtreon.com/creator/rayfawkes,10,,,1211,Jun 2016
"1,569",Emily J Sampson,"Emily J Sampson is creating illustrations, graphic designs, and crafts! (ejscreations)",https://graphtreon.com/creator/ejscreations,10,$79 per month,$7.88 per month,354,Oct 2018
"1,570",Lindsey,Lindsey is creating Art (scissorstep),https://graphtreon.com/creator/scissorstep,10,,,1555,Jun 2015
"1,571",Cin Woodworth,Cin Woodworth is creating Drawings and Illustrations (sylvanshroom),https://graphtreon.com/creator/sylvanshroom,10,$59 per month,$5.94 per month,738,Sep 2017
"1,572",Hakamii,Hakamii is creating Fan art and Original Illustrations (hakamiiart),https://graphtreon.com/creator/hakamiiart,10,,,778,Aug 2017
"1,573",Dana Young,Dana Young is creating Art and Magic (danayoung),https://graphtreon.com/creator/danayoung,10,,,304,Dec 2018
"1,574",DennisARTWORKS,DennisARTWORKS is creating Illustrations (DennisARTWORKS),https://graphtreon.com/creator/DennisARTWORKS,10,,,1046,Nov 2016
"1,575",Joy Alyssa Day & BJ Johnson,"Joy Alyssa Day & BJ Johnson is creating Art Awesomeness - Glass Sculptures, Paintings, and Kitty Rescue (glasskitten)",https://graphtreon.com/creator/glasskitten,10,$64 per month,$6.36 per month,887,Apr 2017
"1,576",Bobbi Bicker,"Bobbi Bicker is creating Fine Art, Bespoke Handpainted Fashion, Bodypainting  (BobbiBicker)",https://graphtreon.com/creator/BobbiBicker,10,,,734,Sep 2017
"1,577",shing.cartography,"shing.cartography is creating fantasy cartography, maps & illustrations (shing_cartography)",https://graphtreon.com/creator/shing_cartography,10,$41 per month,$4.12 per month,574,Mar 2018
"1,578",Grumpy Gryphon,"Grumpy Gryphon is creating artwork of (cute) animals, monsters and other critters (grumpygryphon)",https://graphtreon.com/creator/grumpygryphon,10,$31 per month,$3.05 per month,307,Nov 2018
"1,579",Ale-Tie,"Ale-Tie is creating digital artworks, fanart (AleTieArt)",https://graphtreon.com/creator/AleTieArt,10,,,637,Jan 2018
"1,580",FishmanArt (Yuing),FishmanArt (Yuing) is creating Illustration & Art (FishmanArt),https://graphtreon.com/creator/FishmanArt,10,,,609,Jan 2018
"1,581",Michael Trujillo Illustration,Michael Trujillo Illustration is creating Artwork (Michaeltrujillo),https://graphtreon.com/creator/Michaeltrujillo,10,,,757,Sep 2017
"1,582",GuildSnail,GuildSnail is creating illustrations and art (guildsnail),https://graphtreon.com/creator/guildsnail,10,,,198,Mar 2019
"1,583",Cody Schibi,"Cody Schibi is creating ART! (illustrations, paintings, videos & other nonsense!) (codyschibi)",https://graphtreon.com/creator/codyschibi,10,,,592,Feb 2018
"1,584",zwimmy,zwimmy is creating illustrations (zwimmy),https://graphtreon.com/creator/zwimmy,10,$81 per month,$8.09 per month,1092,Oct 2016
"1,585",Taylor violette,Taylor violette is creating Art (Taylorvio),https://graphtreon.com/creator/Taylorvio,10,,,221,Feb 2019
"1,586",Artist and illustrator Amy P Simmonds,"Artist and illustrator Amy P Simmonds is creating Book covers, book illustrations, colouring books and pen and ink",https://graphtreon.com/creator/user?u=3930680,10,$58 per month,$5.80 per month,1126,Sep 2016
"1,587",Elizabeth Bodaneze,Elizabeth Bodaneze is creating Illustrations (elizabeth_bodaneze),https://graphtreon.com/creator/elizabeth_bodaneze,10,$51 per month,$5.08 per month,494,May 2018
"1,588",Sonia MS,"Sonia MS is creating illustrations, comics & art tutorials! (SoniaMS)",https://graphtreon.com/creator/SoniaMS,10,$71 per month,$7.05 per month,191,Mar 2019
"1,589",The Whitestone Council,The Whitestone Council is creating Dragonlance Nexus (Dragonlance),https://graphtreon.com/creator/Dragonlance,10,,,725,Oct 2017
"1,590",Yettinim,Yettinim is creating Digital Illustrations (yettinim),https://graphtreon.com/creator/yettinim,10,$21 per month,$2.06 per month,237,Feb 2019
"1,591",Hanjipan Designs,Hanjipan Designs is creating Art Toys and Illustrations (hanjipandesigns),https://graphtreon.com/creator/hanjipandesigns,10,$25 per month,$2.52 per month,206,Mar 2019
"1,592",John Poppleton,John Poppleton is creating UV Body Painting and Black Light Photography (JohnPoppleton),https://graphtreon.com/creator/JohnPoppleton,10,$195 per month,$19.54 per month,1368,Jan 2016
"1,593",Teeg,Teeg is creating Illustrations and comic art (teeketch),https://graphtreon.com/creator/teeketch,10,,,638,Jan 2018
"1,594",Pole,Pole is creating Digital Art and Paintings (Polelaris),https://graphtreon.com/creator/Polelaris,10,,,170,Apr 2019
"1,595",charamath,charamath is creating Creatures and Illustrations! (charamath),https://graphtreon.com/creator/charamath,10,$64 per month,$6.40 per month,1689,Feb 2015
"1,596",DrawMonsterDraw!,DrawMonsterDraw! is creating Colorful Adventures and Urban Sketching! (drawmonsterdraw),https://graphtreon.com/creator/drawmonsterdraw,10,,,1618,Apr 2015
"1,597",Ghost of Earth,"Ghost of Earth is creating photography, poetry, illustration... (ghostofearth)",https://graphtreon.com/creator/ghostofearth,10,$40 per month,$4.02 per month,1049,Nov 2016
"1,598",Redisoj,Redisoj is creating Illustrator (redisoj),https://graphtreon.com/creator/redisoj,10,$24 per month,$2.38 per month,232,Feb 2019
"1,599",Raivis Draka,"Raivis Draka is creating Digital Paintings, illustrations. (RaivisDraka)",https://graphtreon.com/creator/RaivisDraka,10,,,439,Jul 2018
"1,600",Sofie Engström von Alten,Sofie Engström von Alten is creating illustrations and toys (hyperkitsch),https://graphtreon.com/creator/hyperkitsch,10,$91 per month,$9.06 per month,327,Nov 2018
