Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
997,Daria C,"Daria C is creating oil paintings, painting tutorials and other art-related videos  (dariacallieoldpage)",https://graphtreon.com/creator/dariacallieoldpage,17,,,675,Nov-17
998,KityCrylics,"KityCrylics is creating Enamel Pins, Apparel, Digital art (Kitycrylics)",https://graphtreon.com/creator/Kitycrylics,17,,,440,Jul-18
999,Zihling,Zihling is creating Painting (zihlinghuang),https://graphtreon.com/creator/zihlinghuang,17,$424 per month,$24.92 per month,695,Nov-17
"1,000",Sanae,"Sanae is creating books, sewing projects, illustrations and habits for well-being (sanaeishida)",https://graphtreon.com/creator/sanaeishida,17,$173 per month,$10.20 per month,309,Nov-18
"1,001",Girutea,Girutea is creating artwork and requests (Girutea),https://graphtreon.com/creator/Girutea,17,$275 per month,$16.16 per month,1545,Jul-15
"1,002",C. B. Stetson,C. B. Stetson is creating Art/ Illustration  (Cbstetson),https://graphtreon.com/creator/Cbstetson,17,$77 per painting ,$4.50 per painting ,1461,Oct-15
"1,003",AlefGP,AlefGP is creating Traditional Big'n'Small Arts (AlefGP),https://graphtreon.com/creator/AlefGP,17,$102 per month,$6.02 per month,1108,Sep-16
"1,004",Haz,Haz is creating Art n' Stuff (hazoret),https://graphtreon.com/creator/hazoret,17,$87 per month,$5.14 per month,402,Aug-18
"1,005",Ari Binus,"Ari Binus is creating Illustrations, Animation & Other Digital Art Projects (aribinus)",https://graphtreon.com/creator/aribinus,17,"$58 per Illustration, animation or other digital art project","$3.39 per Illustration, animation or other digital art project",2034,Mar-14
"1,006",Cosmic Spectrum,"Cosmic Spectrum is creating Comics, Illustrations and Tutorials (cosmicspectrum)",https://graphtreon.com/creator/cosmicspectrum,17,,,1673,Mar-15
"1,007",Clube do Bordado,Clube do Bordado is creating a monthly subscription plan for embroidery illustrations (clubedobordado),https://graphtreon.com/creator/clubedobordado,17,,,493,May-18
"1,008",snowy,snowy is creating art (snowysaur),https://graphtreon.com/creator/snowysaur,17,,,1611,May-15
"1,009",Matthew Myslinski,Matthew Myslinski is creating a dark fantasy universe (DriftwoodArchives),https://graphtreon.com/creator/DriftwoodArchives,17,$78 per month,$4.58 per month,927,Mar-17
"1,010",Christine,Christine is creating Watercolor Paintings  (christinerose),https://graphtreon.com/creator/christinerose,17,,,1430,Nov-15
"1,011",Sam Mameli,Sam Mameli is creating Super Poster Club!! (better_legends),https://graphtreon.com/creator/better_legends,17,$51 per month,$3.02 per month,196,Mar-19
"1,012",ILL INK,ILL INK is creating visual editorials (illink),https://graphtreon.com/creator/illink,17,$44 per month,$2.58 per month,545,Apr-18
"1,013",Bryan Mathers,Bryan Mathers is creating Participatory Artwork. (remixer),https://graphtreon.com/creator/remixer,17,,,240,Feb-19
"1,014",Prince Lowell,Prince Lowell is creating illustrations (prlnce),https://graphtreon.com/creator/prlnce,17,,,1574,Jun-15
"1,015",Sunrhae,Sunrhae is creating epic adventures (sunrhae),https://graphtreon.com/creator/sunrhae,17,,,364,Oct-18
"1,016",Caro Tuts,"Caro Tuts is creating 'Libra' graphic novel, illustrations (carotdraws)",https://graphtreon.com/creator/carotdraws,17,,,691,Nov-17
"1,017",Irena Spassova,Irena Spassova is creating Illustrations and Stories (reeberry),https://graphtreon.com/creator/reeberry,17,$53 per month,$3.11 per month,1665,Mar-15
"1,018",Pypixy,Pypixy is creating Illustrations + Adoptables (Pypixy),https://graphtreon.com/creator/Pypixy,17,,,421,Aug-18
"1,019",Lisa Falzon,"Lisa Falzon is creating Paintings, Jewelry and Experiments in Art (LisaFalzon)",https://graphtreon.com/creator/LisaFalzon,17,$109 per month,$6.44 per month,499,May-18
"1,020",Erica Wexler,Erica Wexler is creating surreal oil paintings and mentorship (ericawexler),https://graphtreon.com/creator/ericawexler,17,,,841,Jun-17
"1,021",Jinxit,Jinxit is creating Digital Art (jinxit),https://graphtreon.com/creator/jinxit,17,$592 per month,$34.82 per month,280,Dec-18
"1,022",Julio Lacerda,Julio Lacerda is creating Paleoart (julio_lacerda),https://graphtreon.com/creator/julio_lacerda,17,,,961,Feb-17
"1,023",Rawry & Pohly,"Rawry & Pohly is creating derpy art, paintings, and entrepreneur artist adventures (rawryandpohly)",https://graphtreon.com/creator/rawryandpohly,17,,,409,Aug-18
"1,024",Deidre Tao,Deidre Tao is creating Contemporary Landscape Paintings (taofineart),https://graphtreon.com/creator/taofineart,17,$212 per month,$12.47 per month,1085,Oct-16
"1,025",Andres Amador,Andres Amador is creating Art (Andres),https://graphtreon.com/creator/Andres,17,$122 per new artwork,$7.15 per new artwork,2065,Feb-14
"1,026",Lissy Raine,Lissy Raine is creating Digital Artwork/DND Resources/Traditional Artwork (LissyRaine),https://graphtreon.com/creator/LissyRaine,17,,,450,Jul-18
"1,027",Zaezar,Zaezar is creating Anthro Artwork (Zaezar),https://graphtreon.com/creator/Zaezar,17,$290 per month,$17.04 per month,1121,Sep-16
"1,028",Anna Amelia,"Anna Amelia is creating sketches, illustrations, and stories! (annaamelia)",https://graphtreon.com/creator/annaamelia,17,$103 per month,$6.05 per month,463,Jun-18
"1,029",Lilo,"Lilo is creating Prints, stickers and pins! (lilbunshop)",https://graphtreon.com/creator/lilbunshop,17,$190 per month,$11.18 per month,622,Jan-18
"1,030",Gavin Churchill,"Gavin Churchill is creating artwork, note cards, coloring books, and other products. (gavindrawstheworld)",https://graphtreon.com/creator/gavindrawstheworld,17,$77 per month,$4.52 per month,787,Aug-17
"1,031",Jose Augusto Gonzalez Moreno,Jose Augusto Gonzalez Moreno is creating Monthly illustrations and daily sketches  (inklightworks),https://graphtreon.com/creator/inklightworks,17,$74 per month,$4.36 per month,189,Mar-19
"1,032",nanarte,nanarte is creating Digital Illustrations (nanarte),https://graphtreon.com/creator/nanarte,16,$123 per month,$7.70 per month,367,Sep-18
"1,033",Steven Kraan,"Steven Kraan is creating comix, animation and illustration (stevenkraan)",https://graphtreon.com/creator/stevenkraan,16,$36 per month,$2.27 per month,693,Nov-17
"1,034",Rannveig Funderud,"Rannveig Funderud is creating art projects, drawings and books (rannveig)",https://graphtreon.com/creator/rannveig,16,$133 per month,$8.29 per month,239,Feb-19
"1,035",Cinnapon,"Cinnapon is creating illustrations, character designs,  dnd art (cinnapon)",https://graphtreon.com/creator/cinnapon,16,,,1198,Jun-16
"1,036",Lauren Donna,Lauren Donna is creating Character illustrations (rilaiss),https://graphtreon.com/creator/rilaiss,16,$149 per month,$9.31 per month,712,Oct-17
"1,037",Michelle Avery Konczyk,Michelle Avery Konczyk is creating Watercolor Paintings (velvetmush),https://graphtreon.com/creator/velvetmush,16,,,442,Jul-18
"1,038",Leif Lee,"Leif Lee is creating Fiber Art, Illustration, Video (leifjlee)",https://graphtreon.com/creator/leifjlee,16,$66 per month,$4.13 per month,230,Feb-19
"1,039",William Black,William Black is creating Hard SF Art: Visualizations & Spacecraft Based On Real Science (WilliamBlack),https://graphtreon.com/creator/WilliamBlack,16,$99 per month,$6.17 per month,1366,Jan-16
"1,040","Hey, Art3mis! (Ally H)","Hey, Art3mis! (Ally H) is creating art for the sake of art and other stuff. (heyart3mis)",https://graphtreon.com/creator/heyart3mis,16,,,539,Apr-18
"1,041",Tara O'Shea,Tara O'Shea is creating things & stuff of the illustration and/or 1:6 variety (mostly) (fringe_element),https://graphtreon.com/creator/fringe_element,16,,,997,Jan-17
"1,042",Tracey Kessler,"Tracey Kessler is creating art, ceramics, textiles and community experiences. (Tracey_Kessler)",https://graphtreon.com/creator/Tracey_Kessler,16,$198 per month,$12.36 per month,76,Jul-19
"1,043",ergo.josh,ergo.josh is creating Digital Portraits! (ergojosh),https://graphtreon.com/creator/ergojosh,16,$83 per month,$5.17 per month,314,Nov-18
"1,044",sorlisorlart (Ricardo Sorlí),sorlisorlart (Ricardo Sorlí) is creating Paintings and Drawings (sorlisorlart),https://graphtreon.com/creator/sorlisorlart,16,,,302,Dec-18
"1,045",MR DAVID E MUMFORD,MR DAVID E MUMFORD is creating Illustrations (inkmumblings),https://graphtreon.com/creator/inkmumblings,16,$156 per month,$9.77 per month,1744,Dec-14
"1,046",Tapla,Tapla is creating Wrestling Fanart (Tapla),https://graphtreon.com/creator/Tapla,16,$57 per month,$3.58 per month,1131,Aug-16
"1,047",Corrina,Corrina is creating Artwork and Designs! (agentcorrina),https://graphtreon.com/creator/agentcorrina,16,$149 per month,$9.31 per month,150,May-19
"1,048",Faerie Bear Art,"Faerie Bear Art is creating ink & pencil drawings, paintings, videos, and much more! (FaerieBearArt)",https://graphtreon.com/creator/FaerieBearArt,16,$37 per month,$2.31 per month,822,Jul-17
"1,049",Auggie Johnson,Auggie Johnson is creating Furry stuff (opf),https://graphtreon.com/creator/opf,16,$122 per month,$7.60 per month,1247,May-16
"1,050",Apocalizzy,Apocalizzy is creating Illustrations &  Comics (ApocalizzyArt),https://graphtreon.com/creator/ApocalizzyArt,16,$91 per month,$5.67 per month,890,Apr-17
"1,051",Mary Gomes,Mary Gomes is creating Illustrations (marygomes),https://graphtreon.com/creator/marygomes,16,$72 per month,$4.49 per month,956,Feb-17
"1,052",Raine Szramski,Raine Szramski is creating Illustration (raineszramski),https://graphtreon.com/creator/raineszramski,16,,,1441,Oct-15
"1,053",Jo Painter,Jo Painter is creating Illustrations  (JoPainter),https://graphtreon.com/creator/JoPainter,16,,,535,Apr-18
"1,054",Tom Day,Tom Day is creating Mixed media portraiture  (Tomdayart),https://graphtreon.com/creator/Tomdayart,16,$46 per month,$2.86 per month,461,Jun-18
"1,055",Kiki Thaerigen,Kiki Thaerigen is creating illustration art (e13kiki),https://graphtreon.com/creator/e13kiki,16,,,729,Oct-17
"1,056",Alithographica,Alithographica is creating scientific illustrations (alithographica),https://graphtreon.com/creator/alithographica,16,,,728,Oct-17
"1,057",pixiqing,pixiqing is creating illustrations (pixiqing),https://graphtreon.com/creator/pixiqing,16,,,1059,Nov-16
"1,058",Kate Leonard,Kate Leonard is creating Art (guineapigwheeklyuk),https://graphtreon.com/creator/guineapigwheeklyuk,16,$124 per month,$7.74 per month,248,Jan-19
"1,059",Zyleeth,Zyleeth is creating fantasy artwork (zyleeth),https://graphtreon.com/creator/zyleeth,16,,,818,Jul-17
"1,060",Christopher Straver,Christopher Straver is creating Art & Drawing Tutorials (lethalchris),https://graphtreon.com/creator/lethalchris,16,$43 per month,$2.72 per month,1415,Nov-15
"1,061",susie ghahremani,"susie ghahremani is creating paintings, pins, and thoughts about art (boygirlparty)",https://graphtreon.com/creator/boygirlparty,16,$57 per month,$3.56 per month,410,Aug-18
"1,062",felicia,felicia is creating illustrations & more (paneeps),https://graphtreon.com/creator/paneeps,16,,,155,Apr-19
"1,063",Joanne Shih,Joanne Shih is creating art & conversations (joanneshih),https://graphtreon.com/creator/joanneshih,16,,,152,May-19
"1,064",Amalas,Amalas is creating Digital Art/Drawings (Amalas),https://graphtreon.com/creator/Amalas,16,$71 per month,$4.47 per month,820,Jul-17
"1,065",ghost prince,"ghost prince is creating illustration, digital paintings (2ghosts)",https://graphtreon.com/creator/2ghosts,16,,,152,May-19
"1,066",Mira Byler,"Mira Byler is creating whimsical, fun artwork! (mirabyler)",https://graphtreon.com/creator/mirabyler,16,,,1109,Sep-16
"1,067",O'Neill Cushman,"O'Neill Cushman is creating Drawings, Paintings, and an open Artist's Journal (oneillcushman)",https://graphtreon.com/creator/oneillcushman,16,$289 per month,$18.06 per month,763,Aug-17
"1,068",Nephrited,"Nephrited is creating drawings of shortstacks, mostly (Nephrited)",https://graphtreon.com/creator/Nephrited,16,,,820,Jul-17
"1,069",retquits,retquits is creating illustrations (retquits),https://graphtreon.com/creator/retquits,16,,,185,Mar-19
"1,070",Ingrid,"Ingrid is creating Paintings, Poems and Printmaking (Ingrid)",https://graphtreon.com/creator/Ingrid,16,$74 per month of printmaking,$4.62 per month of printmaking,1683,Feb-15
"1,071",MSPaint Drawings Against Hate and Bigotry,MSPaint Drawings Against Hate and Bigotry is creating Drawings (MSPaintDrawingsAgainstHateandBigotry),https://graphtreon.com/creator/MSPaintDrawingsAgainstHateandBigotry,16,$76 per month,$4.76 per month,320,Nov-18
"1,072",Parakid,Parakid is creating Watercolor & Ink Illustrations (parakid),https://graphtreon.com/creator/parakid,16,,,239,Feb-19
"1,073",Fabucastle,"Fabucastle is creating illustrations, sketches, rainbows, and other 2D things (fabucastle)",https://graphtreon.com/creator/fabucastle,16,,,197,Mar-19
"1,074",Gilead,Gilead is creating Wildlife Art and Fantasy Art (Gilead),https://graphtreon.com/creator/Gilead,16,$130 per month,$8.12 per month,1125,Sep-16
"1,075",Neko Kitty Studio,Neko Kitty Studio is creating Cute Cat-themed Plushies and Art (nekokittystudio),https://graphtreon.com/creator/nekokittystudio,16,$225 per month,$14.08 per month,1370,Jan-16
"1,076",Gretchen Lewis,Gretchen Lewis is creating Pop Surrealist Paintings (gretchenlewisart),https://graphtreon.com/creator/gretchenlewisart,16,$87 per month,$5.46 per month,3,Sep-19
"1,077",KASIMOVA,KASIMOVA is creating 2D Art and Illustations (kasimova),https://graphtreon.com/creator/kasimova,16,$91 per month,$5.69 per month,1460,Oct-15
"1,078",Tilen Ti,Tilen Ti is creating painting • illustration • craft (tilenti),https://graphtreon.com/creator/tilenti,16,,,781,Aug-17
"1,079",feliville,feliville is creating art n doodles (feliville),https://graphtreon.com/creator/feliville,16,$37 per month,$2.29 per month,952,Feb-17
"1,080",Leslie Strock,Leslie Strock is creating illustrations & other cute things (NokkiNatter),https://graphtreon.com/creator/NokkiNatter,16,,,846,Jun-17
"1,081",Emily D. Weaver,"Emily D. Weaver is creating paintings, illustrations, prints, stickers, and video content (emilydweaverart)",https://graphtreon.com/creator/emilydweaverart,16,,,395,Sep-18
"1,082",Baydews,Baydews is creating digital illustrations (baydews),https://graphtreon.com/creator/baydews,16,,,259,Jan-19
"1,083",Ken Boe,Ken Boe is creating experimental poetry and painting. (kenboe),https://graphtreon.com/creator/kenboe,15,$144 per month,$9.63 per month,801,Jul-17
"1,084",Jasmine Jones,"Jasmine Jones is creating art through sharing, feeling, and wonder! (artofjj)",https://graphtreon.com/creator/artofjj,15,,,253,Jan-19
"1,085",Yupari Artist,Yupari Artist is creating Oil Painting & Drawing Videos (yupariartist),https://graphtreon.com/creator/yupariartist,15,$113 per month,$7.53 per month,100,Jun-19
"1,086",Erin-Claire,Erin-Claire is creating Feminist Fairy Tales (erinclaireb),https://graphtreon.com/creator/erinclaireb,15,$72 per this account is currently on hiatus,$4.80 per this account is currently on hiatus,1559,Jun-15
"1,087",Selenic,Selenic is creating word and vision from Anthropocosm (selenic),https://graphtreon.com/creator/selenic,15,$61 per month,$4.07 per month,339,Oct-18
"1,088",Bryan Thao Worra,"Bryan Thao Worra is creating Lao American Poetry, Horror and Science Fiction (thaoworra)",https://graphtreon.com/creator/thaoworra,15,$164 per month,$10.95 per month,1673,Mar-15
"1,089",Sasha Meret,"Sasha Meret is creating Visual Arts, Sculpture, Painting, Drawing, Digital art, Video (sashameret)",https://graphtreon.com/creator/sashameret,15,,,636,Jan-18
"1,090",BB,BB is creating Digital Art and Illustrations (beautifulbeasties),https://graphtreon.com/creator/beautifulbeasties,15,$83 per month,$5.57 per month,174,Apr-19
"1,091",Oliver Wetter,Oliver Wetter is creating mostly Monsters and Spaceships into pre-existing art (fantasio),https://graphtreon.com/creator/fantasio,15,,,1726,Jan-15
"1,092",Steve and Nikki Bennett,Steve and Nikki Bennett is creating Art and Stories (bennettart),https://graphtreon.com/creator/bennettart,15,$97 per month,$6.44 per month,369,Sep-18
"1,093",Joe Mangrum,Joe Mangrum is creating Sand Paintings (joemangrum),https://graphtreon.com/creator/joemangrum,15,,,2065,Feb-14
"1,094",Daniel Arzola,Daniel Arzola is creating  Artivism (danielarzola),https://graphtreon.com/creator/danielarzola,15,$82 per month,$5.46 per month,548,Apr-18
"1,095",Shanna Van Maurik,"Shanna Van Maurik is creating a living pastel daydream, one oil painting at a time <3 (nogobed)",https://graphtreon.com/creator/nogobed,15,,,532,Apr-18
"1,096",Shirotani,Shirotani is creating Drawings & Animatics (shirotani),https://graphtreon.com/creator/shirotani,15,,,737,Sep-17
